Epoch,Loss,Accuracy
7669,1.2858,56.1879
7670,1.2858,56.2899
7671,1.2858,56.3476
7672,1.2858,56.1879
7673,1.2858,56.1347
7674,1.2859,56.1613
7675,1.2858,55.975
7676,1.2858,56.0326
7677,1.2858,55.9927
7678,1.2858,56.2766
7679,1.2858,56.0371
7680,1.2859,55.9617
7681,1.2858,56.3387
7682,1.2858,55.9218
7683,1.2858,56.3343
7684,1.2858,56.2234
7685,1.2858,56.1435
7686,1.2857,56.0992
7687,1.2858,56.1258
7688,1.2859,56.1746
7689,1.2858,56.219
7690,1.2858,56.1435
7691,1.2858,55.9084
7692,1.2858,56.2101
7693,1.2858,56.1879
7694,1.2858,56.0637
7695,1.2858,56.0149
7696,1.2857,56.2722
7697,1.2858,56.1524
7698,1.2858,56.2323
7699,1.2859,56.321
7700,1.2858,56.0903
7701,1.2858,56.1657
7702,1.2858,56.0681
7703,1.2858,56.077
7704,1.2858,56.077
7705,1.2858,56.179
7706,1.2858,56.0504
7707,1.2858,56.0371
7708,1.2858,55.9839
7709,1.2859,56.1702
7710,1.2858,56.2544
7711,1.2858,56.2056
7712,1.2858,56.0637
7713,1.2858,56.0105
7714,1.2858,55.9617
7715,1.2858,56.0947
7716,1.2858,56.25
7717,1.2858,56.1258
7718,1.2859,55.9218
7719,1.2858,56.0149
7720,1.2858,56.0947
7721,1.2858,56.1524
7722,1.2858,56.077
7723,1.2858,56.1657
7724,1.2858,56.1036
7725,1.2858,55.9927
7726,1.2858,56.25
7727,1.2858,55.9617
7728,1.2858,55.802
7729,1.2858,56.2056
7730,1.2859,56.1435
7731,1.2858,56.0371
7732,1.2858,56.0992
7733,1.2858,55.9572
7734,1.2858,55.9927
7735,1.2857,56.3831
7736,1.2858,56.1081
7737,1.2858,56.1657
7738,1.2858,56.0415
7739,1.2858,56.2234
7740,1.2858,55.8419
7741,1.2858,55.8197
7742,1.2858,55.9794
7743,1.2858,56.0903
7744,1.2859,56.3165
7745,1.2858,56.0992
7746,1.2858,56.1125
7747,1.2858,56.1524
7748,1.2858,56.0371
7749,1.2858,56.2101
7750,1.2857,55.9484
7751,1.2858,55.8774
7752,1.2858,56.2766
7753,1.2858,55.8685
7754,1.2858,55.9306
7755,1.2858,55.9173
7756,1.2858,56.2855
7757,1.2857,56.1613
7758,1.2857,56.219
7759,1.2858,56.2012
7760,1.2858,56.0593
7761,1.2857,55.9617
7762,1.2858,55.9395
7763,1.2858,55.8508
7764,1.2857,56.077
7765,1.2858,55.9129
7766,1.2858,55.7887
7767,1.2858,56.077
7768,1.2858,55.873
7769,1.2858,55.8508
7770,1.2858,55.8419
7771,1.2859,56.1258
7772,1.2858,56.0238
7773,1.2857,56.3653
7774,1.2858,55.9218
7775,1.2858,55.9439
7776,1.2858,55.9173
7777,1.2858,55.9084
7778,1.2858,55.7842
7779,1.2858,55.7576
7780,1.2858,55.8375
7781,1.2858,55.8109
7782,1.2858,55.7488
7783,1.2858,55.8685
7784,1.2858,55.6157
7785,1.2858,56.1081
7786,1.2857,55.8153
7787,1.2858,55.8597
7788,1.2858,55.7798
7789,1.2858,55.7931
7790,1.2858,55.9306
7791,1.2858,56.0193
7792,1.2858,55.873
7793,1.2858,55.833
7794,1.2858,55.8863
7795,1.2858,55.8463
7796,1.2858,55.904
7797,1.2857,55.8109
7798,1.2858,56.0016
7799,1.2858,55.9972
7800,1.2857,55.7177
7801,1.2858,55.7665
7802,1.2858,55.9661
7803,1.2858,55.7576
7804,1.2858,55.8774
7805,1.2859,55.6645
7806,1.2858,55.8951
7807,1.2858,55.7576
7808,1.2858,55.7842
7809,1.2858,55.5802
7810,1.2858,55.8685
7811,1.2858,55.9306
7812,1.2857,55.7842
7813,1.2858,55.9173
7814,1.2858,55.904
7815,1.2858,56.0016
7816,1.2858,55.7
7817,1.2858,55.904
7818,1.2858,55.9617
7819,1.2858,55.9351
7820,1.2858,55.6157
7821,1.2858,55.7399
7822,1.2858,55.6201
7823,1.2858,55.8552
7824,1.2858,55.9572
7825,1.2858,55.9661
7826,1.2858,55.8419
7827,1.2857,55.9484
7828,1.2858,55.8907
7829,1.2857,55.9439
7830,1.2858,55.7842
7831,1.2858,55.8641
7832,1.2858,56.0681
7833,1.2858,55.8685
7834,1.2858,55.9084
7835,1.2858,55.7177
7836,1.2858,55.7399
7837,1.2858,55.7177
7838,1.2858,55.7887
7839,1.2858,55.8153
7840,1.2858,55.833
7841,1.2858,55.6867
7842,1.2858,55.5713
7843,1.2858,55.802
7844,1.2858,55.9617
7845,1.2857,55.6911
7846,1.2858,55.7488
7847,1.2857,55.8109
7848,1.2858,55.8597
7849,1.2858,55.7887
7850,1.2857,56.0371
7851,1.2858,55.9084
7852,1.2858,55.6955
7853,1.2857,55.7488
7854,1.2858,55.7266
7855,1.2858,55.7266
7856,1.2858,55.9883
7857,1.2858,55.9617
7858,1.2858,55.6246
7859,1.2858,55.8907
7860,1.2858,55.9661
7861,1.2858,55.8685
7862,1.2858,55.7443
7863,1.2858,55.6867
7864,1.2857,55.9528
7865,1.2857,55.9084
7866,1.2858,55.7842
7867,1.2858,55.8375
7868,1.2858,55.9395
7869,1.2857,55.6201
7870,1.2858,55.8419
7871,1.2858,55.7976
7872,1.2858,55.6689
7873,1.2858,55.8419
7874,1.2858,55.975
7875,1.2858,55.8109
7876,1.2858,55.7177
7877,1.2857,55.7754
7878,1.2858,55.8996
7879,1.2858,55.8597
7880,1.2858,55.8552
7881,1.2858,55.8286
7882,1.2857,55.8951
7883,1.2857,55.7798
7884,1.2857,55.7976
7885,1.2857,55.4161
7886,1.2857,55.6334
7887,1.2857,55.7399
7888,1.2858,55.6867
7889,1.2858,55.8153
7890,1.2858,55.5758
7891,1.2857,55.8863
7892,1.2857,55.6556
7893,1.2858,55.5625
7894,1.2857,55.4915
7895,1.2858,55.5935
7896,1.2857,55.5092
7897,1.2858,55.4205
7898,1.2858,55.7088
7899,1.2858,55.7
7900,1.2858,55.8286
7901,1.2858,55.7665
7902,1.2857,55.6867
7903,1.2858,55.5802
7904,1.2858,55.629
7905,1.2857,55.731
7906,1.2858,55.6423
7907,1.2858,55.6512
7908,1.2858,55.6645
7909,1.2858,55.66
7910,1.2858,55.8685
7911,1.2858,55.9084
7912,1.2858,55.6379
7913,1.2857,55.4915
7914,1.2857,55.5447
7915,1.2857,55.6068
7916,1.2857,55.6822
7917,1.2858,55.6645
7918,1.2858,55.7709
7919,1.2857,55.558
7920,1.2858,55.5669
7921,1.2858,55.9084
7922,1.2857,55.7842
7923,1.2857,55.8064
7924,1.2857,55.4516
7925,1.2857,55.7044
7926,1.2857,55.6689
7927,1.2857,55.6467
7928,1.2857,55.6822
7929,1.2857,55.3806
7930,1.2858,55.5048
7931,1.2858,55.6379
7932,1.2857,55.5669
7933,1.2857,55.7266
7934,1.2857,55.629
7935,1.2857,55.5669
7936,1.2858,55.6911
7937,1.2858,55.5713
7938,1.2858,55.7798
7939,1.2857,55.9218
7940,1.2858,55.5447
7941,1.2858,55.3939
7942,1.2857,55.7798
7943,1.2857,55.6112
7944,1.2858,55.2386
7945,1.2857,55.6423
7946,1.2858,55.7842
7947,1.2858,55.4826
7948,1.2857,55.7177
7949,1.2858,55.6423
7950,1.2856,55.7088
7951,1.2858,55.5979
7952,1.2857,55.6512
7953,1.2857,55.6024
7954,1.2857,55.7887
7955,1.2858,55.7665
7956,1.2857,55.5181
7957,1.2858,55.7532
7958,1.2857,55.8375
7959,1.2858,55.5358
7960,1.2858,55.6024
7961,1.2858,55.6778
7962,1.2858,55.5669
7963,1.2857,55.5403
7964,1.2857,55.6201
7965,1.2857,55.7754
7966,1.2858,55.5137
7967,1.2857,55.4471
7968,1.2857,55.5181
7969,1.2857,55.6246
7970,1.2857,55.5713
7971,1.2858,55.6911
7972,1.2857,55.5358
7973,1.2857,55.6467
7974,1.2857,55.7221
7975,1.2858,55.6157
7976,1.2857,55.5713
7977,1.2857,55.873
7978,1.2857,55.7709
7979,1.2857,55.9395
7980,1.2857,55.7621
7981,1.2857,55.6556
7982,1.2857,55.558
7983,1.2858,55.629
7984,1.2857,55.7621
7985,1.2858,55.4737
7986,1.2857,55.629
7987,1.2858,55.5669
7988,1.2857,55.5669
7989,1.2858,55.3451
7990,1.2858,55.5048
7991,1.2857,55.4604
7992,1.2857,55.456
7993,1.2857,55.456
7994,1.2858,55.7754
7995,1.2857,55.487
7996,1.2858,55.4649
7997,1.2857,55.3628
7998,1.2857,55.3717
7999,1.2857,55.354
8000,1.2856,55.4915
8001,1.2857,55.3806
8002,1.2857,55.3141
8003,1.2858,55.354
8004,1.2858,55.3362
8005,1.2858,55.5447
8006,1.2857,55.6911
8007,1.2858,55.4516
8008,1.2857,55.5625
8009,1.2857,55.3007
8010,1.2858,55.4116
8011,1.2857,55.4471
8012,1.2857,55.5492
8013,1.2857,55.4338
8014,1.2857,55.6024
8015,1.2857,55.5092
8016,1.2857,55.3451
8017,1.2858,55.5979
8018,1.2858,55.3939
8019,1.2857,55.4072
8020,1.2857,55.3806
8021,1.2857,55.3451
8022,1.2858,55.4383
8023,1.2857,55.4338
8024,1.2857,55.3628
8025,1.2857,55.4915
8026,1.2858,55.5979
8027,1.2857,55.5225
8028,1.2857,55.2919
8029,1.2857,55.5092
8030,1.2857,55.456
8031,1.2857,55.5181
8032,1.2857,55.4826
8033,1.2857,55.3584
8034,1.2857,55.6334
8035,1.2857,55.4915
8036,1.2858,55.487
8037,1.2857,55.4383
8038,1.2857,55.527
8039,1.2857,55.4205
8040,1.2857,55.4338
8041,1.2857,55.2874
8042,1.2857,55.3762
8043,1.2857,55.283
8044,1.2857,55.4693
8045,1.2857,55.354
8046,1.2857,55.456
8047,1.2857,55.7576
8048,1.2857,55.6645
8049,1.2857,55.1943
8050,1.2856,55.3673
8051,1.2857,55.4294
8052,1.2857,55.3983
8053,1.2857,55.3673
8054,1.2857,55.4116
8055,1.2857,55.3584
8056,1.2857,55.5048
8057,1.2857,55.3628
8058,1.2857,55.5004
8059,1.2857,55.4826
8060,1.2857,55.212
8061,1.2857,55.4604
8062,1.2857,55.3983
8063,1.2857,55.0967
8064,1.2857,55.3495
8065,1.2857,55.5181
8066,1.2857,55.3007
8067,1.2857,55.3495
8068,1.2857,55.385
8069,1.2857,55.3983
8070,1.2857,55.212
8071,1.2857,55.3362
8072,1.2857,55.4249
8073,1.2857,55.3407
8074,1.2858,55.4427
8075,1.2857,55.3229
8076,1.2857,55.2298
8077,1.2857,55.2697
8078,1.2857,55.4427
8079,1.2856,55.0923
8080,1.2857,55.3762
8081,1.2857,55.5048
8082,1.2857,55.1056
8083,1.2857,55.3806
8084,1.2857,55.3362
8085,1.2857,55.0923
8086,1.2857,55.5358
8087,1.2857,55.4693
8088,1.2857,55.1677
8089,1.2858,55.4161
8090,1.2856,55.385
8091,1.2858,55.3052
8092,1.2857,55.0701
8093,1.2857,55.283
8094,1.2857,55.2342
8095,1.2857,55.3451
8096,1.2857,55.2431
8097,1.2857,55.2386
8098,1.2857,55.3362
8099,1.2856,55.1987
8100,1.2858,55.3007
8101,1.2857,55.1056
8102,1.2857,55.4072
8103,1.2856,55.1854
8104,1.2857,55.3141
8105,1.2857,55.4161
8106,1.2857,55.2475
8107,1.2857,55.3451
8108,1.2857,55.2386
8109,1.2857,55.2209
8110,1.2857,55.0745
8111,1.2856,55.0435
8112,1.2857,55.1455
8113,1.2857,55.1411
8114,1.2857,55.1721
8115,1.2857,55.1278
8116,1.2856,55.1455
8117,1.2855,55.3007
8118,1.2856,55.354
8119,1.2857,54.9459
8120,1.2856,55.2697
8121,1.2859,55.4383
8122,1.2867,55.1011
8123,1.2863,55.0657
8124,1.2866,55.0967
8125,1.2869,55.0169
8126,1.2869,55.2519
8127,1.2865,54.9902
8128,1.2865,55.1721
8129,1.2867,55.4383
8130,1.2865,54.8882
8131,1.2863,54.9947
8132,1.2866,54.9459
8133,1.2866,54.8749
8134,1.2865,54.7596
8135,1.2864,54.9326
8136,1.2864,54.9814
8137,1.2865,54.906
8138,1.2863,54.8838
8139,1.2862,54.9902
8140,1.2862,54.9858
8141,1.2861,55.0701
8142,1.2861,55.0523
8143,1.2861,54.9414
8144,1.2861,55.0745
8145,1.2861,55.0523
8146,1.2859,54.9858
8147,1.2859,55.1056
8148,1.2859,55.0834
8149,1.2858,55.1233
8150,1.2858,54.9991
8151,1.2858,55.0523
8152,1.2858,54.8261
8153,1.2858,54.906
8154,1.2859,54.662
8155,1.2858,55.2608
8156,1.2859,55.0346
8157,1.2858,55.0169
8158,1.2859,54.835
8159,1.2858,55.0923
8160,1.2858,55.039
8161,1.2858,54.835
8162,1.2858,54.8039
8163,1.2858,55.0745
8164,1.2858,54.8838
8165,1.2858,54.9104
8166,1.2858,54.8927
8167,1.2858,55.2165
8168,1.2857,54.8616
8169,1.2858,55.2342
8170,1.2858,55.1322
8171,1.2858,55.1854
8172,1.2857,54.8394
8173,1.2858,55.3229
8174,1.2857,55.1455
8175,1.2857,54.9636
8176,1.2857,54.906
8177,1.2858,55.0834
8178,1.2858,55.008
8179,1.2857,55.2032
8180,1.2857,55.1455
8181,1.2858,54.9991
8182,1.2858,55.2386
8183,1.2857,55.2298
8184,1.2857,55.1943
8185,1.2857,55.2519
8186,1.2857,54.9858
8187,1.2857,54.8128
8188,1.2857,55.1721
8189,1.2857,55.1278
8190,1.2857,55.0967
8191,1.2857,55.0169
8192,1.2857,54.9947
8193,1.2857,54.9548
8194,1.2856,54.9326
8195,1.2857,55.1189
8196,1.2857,54.9947
8197,1.2857,55.2519
8198,1.2857,55.1677
8199,1.2857,55.3762
8200,1.2857,55.1011
8201,1.2857,55.0878
8202,1.2857,55.008
8203,1.2857,54.9858
8204,1.2857,55.2741
8205,1.2857,55.1366
8206,1.2857,55.2076
8207,1.2857,55.0302
8208,1.2857,55.1721
8209,1.2857,55.1011
8210,1.2858,55.0257
8211,1.2857,54.8705
8212,1.2858,55.1588
8213,1.2857,54.9281
8214,1.2857,54.8394
8215,1.2857,54.9015
8216,1.2857,55.0213
8217,1.2857,55.0124
8218,1.2857,55.1499
8219,1.2857,55.0923
8220,1.2857,55.079
8221,1.2857,55.283
8222,1.2857,54.8793
8223,1.2857,54.7818
8224,1.2857,55.0834
8225,1.2857,54.764
8226,1.2857,55.0346
8227,1.2857,55.1322
8228,1.2857,54.8439
8229,1.2857,55.2475
8230,1.2857,54.9636
8231,1.2857,54.6221
8232,1.2857,55.0257
8233,1.2856,55.0745
8234,1.2856,54.6487
8235,1.2857,54.9503
8236,1.2857,54.7818
8237,1.2857,54.5688
8238,1.2857,54.7551
8239,1.2857,54.8084
8240,1.2856,55.0346
8241,1.2857,54.6132
8242,1.2856,54.7906
8243,1.2857,54.6354
8244,1.2857,55.0035
8245,1.2857,54.3604
8246,1.2857,54.662
8247,1.2857,54.8705
8248,1.2857,54.8527
8249,1.2856,54.56
8250,1.2857,54.693
8251,1.2857,54.6531
8252,1.2857,54.8172
8253,1.2857,54.7108
8254,1.2857,54.6886
8255,1.2857,54.6221
8256,1.2857,54.764
8257,1.2857,54.52
8258,1.2857,54.4846
8259,1.2857,54.4713
8260,1.2857,54.764
8261,1.2858,54.4934
8262,1.2857,54.8394
8263,1.2858,54.6753
8264,1.2857,54.6265
8265,1.2857,54.7152
8266,1.2856,54.7197
8267,1.2857,54.7729
8268,1.2856,54.6664
8269,1.2857,54.7152
8270,1.2857,54.7019
8271,1.2857,54.5378
8272,1.2857,54.6309
8273,1.2857,54.9281
8274,1.2857,54.3781
8275,1.2857,54.5777
8276,1.2857,54.5422
8277,1.2858,54.3737
8278,1.2857,54.591
8279,1.2856,54.4535
8280,1.2857,54.1253
8281,1.2857,54.5289
8282,1.2857,54.4979
8283,1.2857,54.316
8284,1.2857,54.4358
8285,1.2857,54.5866
8286,1.2857,54.3071
8287,1.2857,54.4225
8288,1.2856,54.4934
8289,1.2856,54.2273
8290,1.2857,54.4003
8291,1.2857,54.2273
8292,1.2857,54.52
8293,1.2857,54.2805
8294,1.2857,54.4136
8295,1.2857,54.3604
8296,1.2856,54.4934
8297,1.2857,54.6265
8298,1.2857,54.4801
8299,1.2857,54.418
8300,1.2857,54.2539
8301,1.2857,54.3737
8302,1.2857,54.245
8303,1.2857,54.3249
8304,1.2856,54.418
8305,1.2857,54.458
8306,1.2856,54.4624
8307,1.2857,54.3249
8308,1.2857,54.4846
8309,1.2856,54.5245
8310,1.2856,54.2317
8311,1.2857,54.56
8312,1.2857,54.2317
8313,1.2857,54.5467
8314,1.2857,54.4846
8315,1.2857,54.52
8316,1.2857,54.3914
8317,1.2857,54.2539
8318,1.2857,54.3249
8319,1.2856,54.0809
8320,1.2857,54.3471
8321,1.2857,54.458
8322,1.2858,54.3648
8323,1.2857,54.3204
8324,1.2857,54.4047
8325,1.2857,54.2761
8326,1.2857,54.4624
8327,1.2857,54.285
8328,1.2857,54.0543
8329,1.2857,54.5555
8330,1.2856,54.418
8331,1.2857,54.2983
8332,1.2857,54.489
8333,1.2857,54.4225
8334,1.2857,54.5866
8335,1.2857,54.1563
8336,1.2856,54.2583
8337,1.2857,54.2805
8338,1.2856,54.6664
8339,1.2857,54.3337
8340,1.2856,54.2229
8341,1.2857,54.5378
8342,1.2857,54.6176
8343,1.2856,54.4136
8344,1.2857,54.0099
8345,1.2856,54.0232
8346,1.2857,54.2716
8347,1.2857,54.1474
8348,1.2857,54.2761
8349,1.2857,54.3249
8350,1.2857,54.1874
8351,1.2857,54.2362
8352,1.2857,54.0499
8353,1.2857,54.2894
8354,1.2856,54.2805
8355,1.2857,54.4801
8356,1.2857,54.4225
8357,1.2857,54.1075
8358,1.2856,54.1741
8359,1.2857,54.1962
8360,1.2857,54.245
8361,1.2856,54.1608
8362,1.2856,54.1031
8363,1.2857,54.1785
8364,1.2857,54.1918
8365,1.2857,54.1297
8366,1.2856,53.9035
8367,1.2856,54.0898
8368,1.2856,54.0809
8369,1.2856,53.8946
8370,1.2857,53.9744
8371,1.2857,54.1031
8372,1.2857,54.2805
8373,1.2857,53.899
8374,1.2857,53.9035
8375,1.2857,54.0099
8376,1.2857,53.9567
8377,1.2856,53.9789
8378,1.2857,54.0454
8379,1.2857,54.3204
8380,1.2857,54.1608
8381,1.2856,54.0942
8382,1.2856,54.0055
8383,1.2857,54.0898
8384,1.2857,53.899
8385,1.2857,53.9744
8386,1.2856,53.7837
8387,1.2857,53.8281
8388,1.2856,53.6107
8389,1.2857,53.8192
8390,1.2857,53.8547
8391,1.2857,53.5131
8392,1.2857,53.6551
8393,1.2857,53.6107
8394,1.2857,53.8502
8395,1.2857,53.5043
8396,1.2856,53.7083
8397,1.2857,53.7926
8398,1.2856,53.6152
8399,1.2856,53.7216
8400,1.2856,53.6329
8401,1.2857,53.5974
8402,1.2856,53.868
8403,1.2857,53.4466
8404,1.2856,53.6196
8405,1.2856,53.7305
8406,1.2857,53.593
8407,1.2856,53.5841
8408,1.2857,53.5131
8409,1.2856,53.7837
8410,1.2856,53.4111
8411,1.2857,53.8015
8412,1.2857,53.5087
8413,1.2856,53.7793
8414,1.2856,53.7704
8415,1.2857,53.1405
8416,1.2856,53.6551
8417,1.2857,53.6018
8418,1.2857,53.42
8419,1.2856,53.2869
8420,1.2857,53.5797
8421,1.2857,53.5664
8422,1.2857,53.7571
8423,1.2856,53.4998
8424,1.2856,53.5708
8425,1.2856,53.6418
8426,1.2857,53.5043
8427,1.2856,53.7615
8428,1.2856,53.3889
8429,1.2857,53.7571
8430,1.2856,53.5353
8431,1.2857,53.5043
8432,1.2857,53.5043
8433,1.2857,53.3934
8434,1.2857,53.5664
8435,1.2857,53.7349
8436,1.2857,53.5752
8437,1.2857,53.278
8438,1.2857,53.6107
8439,1.2856,53.3889
8440,1.2856,53.4821
8441,1.2856,53.5531
8442,1.2857,53.5619
8443,1.2856,53.4732
8444,1.2856,53.5353
8445,1.2857,53.6684
8446,1.2857,53.6196
8447,1.2856,53.4776
8448,1.2856,53.5885
8449,1.2856,53.3046
8450,1.2856,53.5619
8451,1.2857,53.7172
8452,1.2857,53.4599
8453,1.2856,53.624
8454,1.2856,53.5309
8455,1.2857,53.4776
8456,1.2856,53.3801
8457,1.2857,53.3224
8458,1.2856,53.4998
8459,1.2857,53.4954
8460,1.2856,53.4954
8461,1.2856,53.3401
8462,1.2857,53.4865
8463,1.2856,53.2913
8464,1.2856,53.3712
8465,1.2856,53.3978
8466,1.2857,53.4688
8467,1.2856,53.2958
8468,1.2856,53.1938
8469,1.2856,53.2514
8470,1.2856,53.2913
8471,1.2857,53.2603
8472,1.2856,53.5087
8473,1.2856,53.4643
8474,1.2857,53.2647
8475,1.2857,53.3313
8476,1.2856,53.4022
8477,1.2856,53.2825
8478,1.2856,53.247
8479,1.2857,53.2825
8480,1.2857,53.4067
8481,1.2856,53.1405
8482,1.2856,53.4022
8483,1.2857,53.0873
8484,1.2857,53.2514
8485,1.2857,53.4067
8486,1.2857,53.2647
8487,1.2856,53.2071
8488,1.2856,53.7482
8489,1.2856,53.2869
8490,1.2856,53.3934
8491,1.2857,53.451
8492,1.2857,53.1272
8493,1.2857,53.2248
8494,1.2856,53.2071
8495,1.2857,53.3401
8496,1.2856,53.3268
8497,1.2857,53.3313
8498,1.2857,53.5397
8499,1.2857,53.3978
8500,1.2857,53.1095
8501,1.2857,53.2381
8502,1.2857,53.6506
8503,1.2856,53.1272
8504,1.2856,53.2692
8505,1.2857,53.4466
8506,1.2856,53.2115
8507,1.2856,53.5708
8508,1.2856,53.4244
8509,1.2857,53.5309
8510,1.2856,53.5752
8511,1.2856,53.4111
8512,1.2856,53.4821
8513,1.2856,53.7394
8514,1.2857,53.2958
8515,1.2856,53.3623
8516,1.2856,53.4244
8517,1.2856,53.3357
8518,1.2856,53.4377
8519,1.2856,53.2825
8520,1.2856,53.5309
8521,1.2856,53.4555
8522,1.2857,53.2381
8523,1.2857,53.3268
8524,1.2856,53.1095
8525,1.2856,53.349
8526,1.2856,53.2603
8527,1.2856,53.1716
8528,1.2857,53.3978
8529,1.2856,53.4244
8530,1.2857,53.4377
8531,1.2857,53.2292
8532,1.2857,53.3313
8533,1.2856,53.4289
8534,1.2856,53.2337
8535,1.2856,53.2736
8536,1.2857,53.1139
8537,1.2857,53.2736
8538,1.2856,53.3224
8539,1.2856,53.2692
8540,1.2856,52.8611
8541,1.2857,53.4333
8542,1.2857,53.4289
8543,1.2857,53.1361
8544,1.2856,53.2647
8545,1.2856,53.1183
8546,1.2856,53.42
8547,1.2856,53.5575
8548,1.2857,53.349
8549,1.2856,53.1228
8550,1.2857,52.9986
8551,1.2856,53.1538
8552,1.2857,53.1139
8553,1.2857,53.5309
8554,1.2856,53.1804
8555,1.2856,53.3845
8556,1.2855,53.0474
8557,1.2856,53.2425
8558,1.2857,53.3712
8559,1.2856,53.4377
8560,1.2857,53.3579
8561,1.2856,53.2425
8562,1.2857,53.1538
8563,1.2856,53.3801
8564,1.2857,53.2292
8565,1.2857,53.0474
8566,1.2857,53.1893
8567,1.2857,53.2559
8568,1.2857,53.4865
8569,1.2857,53.2514
8570,1.2856,52.8788
8571,1.2856,53.1139
8572,1.2857,53.0607
8573,1.2857,53.2159
8574,1.2856,53.1139
8575,1.2856,53.2381
8576,1.2857,53.1228
8577,1.2856,52.9808
8578,1.2857,53.1893
8579,1.2856,52.8966
8580,1.2857,52.7058
8581,1.2857,53.0208
8582,1.2856,53.1361
8583,1.2856,52.8611
8584,1.2857,53.0829
8585,1.2857,52.6171
8586,1.2857,52.7857
8587,1.2856,52.972
8588,1.2856,53.2514
8589,1.2857,53.0651
8590,1.2857,52.9587
8591,1.2857,52.8788
8592,1.2856,52.9897
8593,1.2856,52.9409
8594,1.2857,52.7679
8595,1.2857,52.8655
8596,1.2857,52.7812
8597,1.2856,52.7502
8598,1.2857,52.9054
8599,1.2856,52.6348
8600,1.2856,52.7768
8601,1.2856,52.8433
8602,1.2856,52.5816
8603,1.2856,52.8655
8604,1.2856,52.7103
8605,1.2856,52.5816
8606,1.2856,52.657
8607,1.2856,52.6437
8608,1.2857,52.7147
8609,1.2856,52.901
8610,1.2856,52.7103
8611,1.2856,52.6925
8612,1.2857,52.5594
8613,1.2856,52.6171
8614,1.2856,52.5506
8615,1.2856,52.7147
8616,1.2856,52.8256
8617,1.2856,52.901
8618,1.2856,52.728
8619,1.2857,52.6437
8620,1.2856,52.5861
8621,1.2856,52.4663
8622,1.2856,52.799
8623,1.2857,52.6792
8624,1.2857,52.7103
8625,1.2856,52.6215
8626,1.2856,52.9099
8627,1.2856,52.7945
8628,1.2856,52.7324
8629,1.2856,52.7724
8630,1.2856,52.8478
8631,1.2856,52.728
8632,1.2856,52.7103
8633,1.2856,52.8167
8634,1.2856,52.9365
8635,1.2855,52.7147
8636,1.2856,52.9897
8637,1.2856,52.7413
8638,1.2856,52.8921
8639,1.2857,53.0075
8640,1.2856,52.8833
8641,1.2856,52.8167
8642,1.2856,52.8788
8643,1.2856,52.7413
8644,1.2856,52.7724
8645,1.2857,52.5816
8646,1.2856,52.799
8647,1.2856,52.6348
8648,1.2856,52.5594
8649,1.2857,52.6171
8650,1.2856,52.7857
8651,1.2856,52.8433
8652,1.2856,52.7724
8653,1.2855,52.3199
8654,1.2857,52.6792
8655,1.2856,52.7857
8656,1.2856,52.6925
8657,1.2856,52.901
8658,1.2857,52.8522
8659,1.2856,52.4885
8660,1.2856,52.8256
8661,1.2856,52.8123
8662,1.2856,52.7413
8663,1.2856,52.7058
8664,1.2856,52.657
8665,1.2856,52.4131
8666,1.2856,52.6348
8667,1.2856,52.6082
8668,1.2856,52.2844
8669,1.2856,52.5506
8670,1.2856,52.6437
8671,1.2856,52.5994
8672,1.2856,52.5284
8673,1.2856,52.7103
8674,1.2856,52.5949
8675,1.2855,52.5328
8676,1.2856,52.8256
8677,1.2856,52.8699
8678,1.2856,52.4973
8679,1.2856,52.2933
8680,1.2856,52.6348
8681,1.2856,52.6836
8682,1.2856,52.3998
8683,1.2856,52.5062
8684,1.2856,52.3998
8685,1.2856,52.4397
8686,1.2856,52.5373
8687,1.2856,52.5151
8688,1.2855,52.4397
8689,1.2856,52.3199
8690,1.2856,52.5151
8691,1.2856,52.4175
8692,1.2856,52.3598
8693,1.2856,52.4618
8694,1.2856,52.3199
8695,1.2856,52.4796
8696,1.2856,52.4308
8697,1.2856,52.5816
8698,1.2855,52.4885
8699,1.2856,52.4441
8700,1.2856,52.8078
8701,1.2856,52.1425
8702,1.2856,52.453
8703,1.2856,52.2622
8704,1.2856,52.5018
8705,1.2856,52.2534
8706,1.2856,52.1602
8707,1.2856,52.453
8708,1.2856,52.3199
8709,1.2856,52.4752
8710,1.2856,52.4485
8711,1.2856,52.2889
8712,1.2856,52.4042
8713,1.2856,52.209
8714,1.2855,52.3998
8715,1.2856,52.3066
8716,1.2855,52.4219
8717,1.2856,52.0848
8718,1.2856,51.9163
8719,1.2856,52.2001
8720,1.2856,52.5727
8721,1.2856,51.9473
8722,1.2856,52.2711
8723,1.2856,51.9517
8724,1.2856,52.0138
8725,1.2856,52.0271
8726,1.2856,52.4086
8727,1.2856,52.3909
8728,1.2856,52.4086
8729,1.2856,52.382
8730,1.2856,52.4264
8731,1.2855,52.5018
8732,1.2856,52.5994
8733,1.2856,52.2489
8734,1.2856,52.4929
8735,1.2856,52.3155
8736,1.2856,52.3998
8737,1.2856,52.2179
8738,1.2856,52.1513
8739,1.2856,52.0493
8740,1.2856,52.3598
8741,1.2856,52.1647
8742,1.2856,52.2711
8743,1.2856,52.3155
8744,1.2856,52.1647
8745,1.2856,52.1203
8746,1.2856,52.0759
8747,1.2856,52.2312
8748,1.2856,51.9828
8749,1.2856,52.3465
8750,1.2856,52.1026
8751,1.2855,52.0138
8752,1.2856,51.9917
